totim,time_step,stress_period,name,ZONE_1
1096.0,0,36,TO_ZONE_1,0.0
1096.0,0,36,TOTAL_OUT,92206.9
1096.0,0,36,IN-OUT,368375.97
1096.0,0,36,PERCENT_DISCREPANCY,133.27887
1127.0,0,37,FROM_STORAGE,192206.86
1127.0,0,37,FROM_CONSTANT_HEAD,30684.113
1127.0,0,37,FROM_DRAINS,0.0
1127.0,0,37,FROM_RECHARGE,262105.64
1127.0,0,37,FROM_ZONE_0,0.0
1127.0,0,37,FROM_ZONE_1,0.0
1127.0,0,37,TOTAL_IN,484996.62
1127.0,0,37,TO_STORAGE,22.390127
1127.0,0,37,TO_CONSTANT_HEAD,0.0
1127.0,0,37,TO_DRAINS,89164.1
1127.0,0,37,TO_RECHARGE,0.0
1127.0,0,37,TO_ZONE_0,0.0
1127.0,0,37,TO_ZONE_1,0.0
1127.0,0,37,TOTAL_OUT,89186.49
1127.0,0,37,IN-OUT,395810.12
1127.0,0,37,PERCENT_DISCREPANCY,137.86894
1156.0,0,38,FROM_STORAGE,189897.88
1156.0,0,38,FROM_CONSTANT_HEAD,30769.592
1156.0,0,38,FROM_DRAINS,0.0
1156.0,0,38,FROM_RECHARGE,262105.64
1156.0,0,38,FROM_ZONE_0,0.0
1156.0,0,38,FROM_ZONE_1,0.0
1156.0,0,38,TOTAL_IN,482773.12
1156.0,0,38,TO_STORAGE,0.020300034
1156.0,0,38,TO_CONSTANT_HEAD,0.0
1156.0,0,38,TO_DRAINS,86972.64
1156.0,0,38,TO_RECHARGE,0.0
1156.0,0,38,TO_ZONE_0,0.0
1156.0,0,38,TO_ZONE_1,0.0
1156.0,0,38,TOTAL_OUT,86972.664
1156.0,0,38,IN-OUT,395800.47
1156.0,0,38,PERCENT_DISCREPANCY,138.93932
1187.0,0,39,FROM_STORAGE,187647.52
1187.0,0,39,FROM_CONSTANT_HEAD,30835.42
1187.0,0,39,FROM_DRAINS,0.0
1187.0,0,39,FROM_RECHARGE,262105.64
1187.0,0,39,FROM_ZONE_0,0.0
1187.0,0,39,FROM_ZONE_1,0.0
1187.0,0,39,TOTAL_IN,480588.56
1187.0,0,39,TO_STORAGE,0.006592787
1187.0,0,39,TO_CONSTANT_HEAD,0.0
1187.0,0,39,TO_DRAINS,84794.13
1187.0,0,39,TO_RECHARGE,0.0
1187.0,0,39,TO_ZONE_0,0.0
1187.0,0,39,TO_ZONE_1,0.0
1187.0,0,39,TOTAL_OUT,84794.14
1187.0,0,39,IN-OUT,395794.44
1187.0,0,39,PERCENT_DISCREPANCY,140.0094
1217.0,0,40,FROM_STORAGE,185640.69
1217.0,0,40,FROM_CONSTANT_HEAD,30890.176
1217.0,0,40,FROM_DRAINS,0.0
1217.0,0,40,FROM_RECHARGE,262105.64
1217.0,0,40,FROM_ZONE_0,0.0
1217.0,0,40,FROM_ZONE_1,0.0
1217.0,0,40,TOTAL_IN,478636.5
1217.0,0,40,TO_STORAGE,0.0017162027
1217.0,0,40,TO_CONSTANT_HEAD,0.0
1217.0,0,40,TO_DRAINS,82845.86
1217.0,0,40,TO_RECHARGE,0.0
1217.0,0,40,TO_ZONE_0,0.0
1217.0,0,40,TO_ZONE_1,0.0
1217.0,0,40,TOTAL_OUT,82845.86
1217.0,0,40,IN-OUT,395790.62
1217.0,0,40,PERCENT_DISCREPANCY,140.9806
1248.0,0,41,FROM_STORAGE,183640.14
1248.0,0,41,FROM_CONSTANT_HEAD,30943.512
1248.0,0,41,FROM_DRAINS,0.0
1248.0,0,41,FROM_RECHARGE,262105.64
1248.0,0,41,FROM_ZONE_0,0.0
1248.0,0,41,FROM_ZONE_1,0.0
1248.0,0,41,TOTAL_IN,476689.3
1248.0,0,41,TO_STORAGE,0.0017158581
1248.0,0,41,TO_CONSTANT_HEAD,0.0
1248.0,0,41,TO_DRAINS,80901.45
1248.0,0,41,TO_RECHARGE,0.0
1248.0,0,41,TO_ZONE_0,0.0
1248.0,0,41,TO_ZONE_1,0.0
1248.0,0,41,TOTAL_OUT,80901.45
1248.0,0,41,IN-OUT,395787.88
1248.0,0,41,PERCENT_DISCREPANCY,141.96358
1278.0,0,42,FROM_STORAGE,181797.66
1278.0,0,42,FROM_CONSTANT_HEAD,30993.785
1278.0,0,42,FROM_DRAINS,0.0
1278.0,0,42,FROM_RECHARGE,262105.64
1278.0,0,42,FROM_ZONE_0,0.0
1278.0,0,42,FROM_ZONE_1,0.0
1278.0,0,42,TOTAL_IN,474897.06
1278.0,0,42,TO_STORAGE,0.0017205995
1278.0,0,42,TO_CONSTANT_HEAD,0.0
1278.0,0,42,TO_DRAINS,79111.555
1278.0,0,42,TO_RECHARGE,0.0
1278.0,0,42,TO_ZONE_0,0.0
1278.0,0,42,TO_ZONE_1,0.0
1278.0,0,42,TOTAL_OUT,79111.555
1278.0,0,42,IN-OUT,395785.5
1278.0,0,42,PERCENT_DISCREPANCY,142.88063
1309.0,0,43,FROM_STORAGE,179942.81
1309.0,0,43,FROM_CONSTANT_HEAD,31044.598
1309.0,0,43,FROM_DRAINS,0.0
1309.0,0,43,FROM_RECHARGE,262105.64
1309.0,0,43,FROM_ZONE_0,0.0
1309.0,0,43,FROM_ZONE_1,0.0
1309.0,0,43,TOTAL_IN,473093.06
1309.0,0,43,TO_STORAGE,0.0017136774
1309.0,0,43,TO_CONSTANT_HEAD,0.0
1309.0,0,43,TO_DRAINS,77309.625
1309.0,0,43,TO_RECHARGE,0.0
1309.0,0,43,TO_ZONE_0,0.0
1309.0,0,43,TO_ZONE_1,0.0
1309.0,0,43,TOTAL_OUT,77309.625
1309.0,0,43,IN-OUT,395783.44
1309.0,0,43,PERCENT_DISCREPANCY,143.81595
1340.0,0,44,FROM_STORAGE,178150.0
1340.0,0,44,FROM_CONSTANT_HEAD,31094.146
1340.0,0,44,FROM_DRAINS,0.0
1340.0,0,44,FROM_RECHARGE,262105.64
1340.0,0,44,FROM_ZONE_0,0.0
1340.0,0,44,FROM_ZONE_1,0.0
1340.0,0,44,TOTAL_IN,471349.78
1340.0,0,44,TO_STORAGE,0.001737989
1340.0,0,44,TO_CONSTANT_HEAD,0.0
1340.0,0,44,TO_DRAINS,75568.28
1340.0,0,44,TO_RECHARGE,0.0
1340.0,0,44,TO_ZONE_0,0.0
1340.0,0,44,TO_ZONE_1,0.0
1340.0,0,44,TOTAL_OUT,75568.28
1340.0,0,44,IN-OUT,395781.5
1340.0,0,44,PERCENT_DISCREPANCY,144.73155
1370.0,0,45,FROM_STORAGE,176487.83
1370.0,0,45,FROM_CONSTANT_HEAD,31140.73
1370.0,0,45,FROM_DRAINS,0.0
1370.0,0,45,FROM_RECHARGE,262105.64
1370.0,0,45,FROM_ZONE_0,0.0
1370.0,0,45,FROM_ZONE_1,0.0
1370.0,0,45,TOTAL_IN,469734.2
1370.0,0,45,TO_STORAGE,0.0017317716
1370.0,0,45,TO_CONSTANT_HEAD,0.0
1370.0,0,45,TO_DRAINS,73954.53
1370.0,0,45,TO_RECHARGE,0.0
1370.0,0,45,TO_ZONE_0,0.0
1370.0,0,45,TO_ZONE_1,0.0
1370.0,0,45,TOTAL_OUT,73954.53
1370.0,0,45,IN-OUT,395779.66
1370.0,0,45,PERCENT_DISCREPANCY,145.59052
1401.0,0,46,FROM_STORAGE,174839.1
1401.0,0,46,FROM_CONSTANT_HEAD,31187.262
1401.0,0,46,FROM_DRAINS,0.0
1401.0,0,46,FROM_RECHARGE,262105.64
1401.0,0,46,FROM_ZONE_0,0.0
1401.0,0,46,FROM_ZONE_1,0.0
1401.0,0,46,TOTAL_IN,468132.0
1401.0,0,46,TO_STORAGE,0.0017224306
1401.0,0,46,TO_CONSTANT_HEAD,0.0
1401.0,0,46,TO_DRAINS,72354.1
1401.0,0,46,TO_RECHARGE,0.0
1401.0,0,46,TO_ZONE_0,0.0
1401.0,0,46,TO_ZONE_1,0.0
1401.0,0,46,TOTAL_OUT,72354.1
1401.0,0,46,IN-OUT,395777.9
1401.0,0,46,PERCENT_DISCREPANCY,146.45258
1431.0,0,47,FROM_STORAGE,173343.22
1431.0,0,47,FROM_CONSTANT_HEAD,31230.7
1431.0,0,47,FROM_DRAINS,0.0
1431.0,0,47,FROM_RECHARGE,262105.64
1431.0,0,47,FROM_ZONE_0,0.0
1431.0,0,47,FROM_ZONE_1,0.0
1431.0,0,47,TOTAL_IN,466679.56
1431.0,0,47,TO_STORAGE,0.0017228018
1431.0,0,47,TO_CONSTANT_HEAD,0.0
1431.0,0,47,TO_DRAINS,70903.42
1431.0,0,47,TO_RECHARGE,0.0
1431.0,0,47,TO_ZONE_0,0.0
1431.0,0,47,TO_ZONE_1,0.0
1431.0,0,47,TOTAL_OUT,70903.42
1431.0,0,47,IN-OUT,395776.12
1431.0,0,47,PERCENT_DISCREPANCY,147.2428
1462.0,0,48,FROM_STORAGE,171858.5
1462.0,0,48,FROM_CONSTANT_HEAD,31273.844
1462.0,0,48,FROM_DRAINS,0.0
1462.0,0,48,FROM_RECHARGE,262105.64
1462.0,0,48,FROM_ZONE_0,0.0
1462.0,0,48,FROM_ZONE_1,0.0
1462.0,0,48,TOTAL_IN,465238.0
1462.0,0,48,TO_STORAGE,0.001713529
1462.0,0,48,TO_CONSTANT_HEAD,0.0
1462.0,0,48,TO_DRAINS,69463.58
1462.0,0,48,TO_RECHARGE,0.0
1462.0,0,48,TO_ZONE_0,0.0
1462.0,0,48,TO_ZONE_1,0.0
1462.0,0,48,TOTAL_OUT,69463.58
1462.0,0,48,IN-OUT,395774.44
1462.0,0,48,PERCENT_DISCREPANCY,148.03564
1493.0,0,49,FROM_STORAGE,45970.85
1493.0,0,49,FROM_CONSTANT_HEAD,29811.234
1493.0,0,49,FROM_DRAINS,0.0
1493.0,0,49,FROM_RECHARGE,426756.16
1493.0,0,49,FROM_ZONE_0,0.0
1493.0,0,49,FROM_ZONE_1,0.0
1493.0,0,49,TOTAL_IN,502538.25
1493.0,0,49,TO_STORAGE,149193.67
1493.0,0,49,TO_CONSTANT_HEAD,0.0
1493.0,0,49,TO_DRAINS,75940.17
1493.0,0,49,TO_RECHARGE,0.0
1493.0,0,49,TO_ZONE_0,0.0
1493.0,0,49,TO_ZONE_1,0.0
1493.0,0,49,TOTAL_OUT,225133.84
1493.0,0,49,IN-OUT,277404.4
1493.0,0,49,PERCENT_DISCREPANCY,76.24434
1521.0,0,50,FROM_STORAGE,39699.047
1521.0,0,50,FROM_CONSTANT_HEAD,29077.76
1521.0,0,50,FROM_DRAINS,0.0
1521.0,0,50,FROM_RECHARGE,426756.16
1521.0,0,50,FROM_ZONE_0,0.0
1521.0,0,50,FROM_ZONE_1,0.0
1521.0,0,50,TOTAL_IN,495532.97
1521.0,0,50,TO_STORAGE,136924.88
1521.0,0,50,TO_CONSTANT_HEAD,0.0
1521.0,0,50,TO_DRAINS,81171.45
1521.0,0,50,TO_RECHARGE,0.0
1521.0,0,50,TO_ZONE_0,0.0
1521.0,0,50,TO_ZONE_1,0.0
1521.0,0,50,TOTAL_OUT,218096.33
1521.0,0,50,IN-OUT,277436.62
1521.0,0,50,PERCENT_DISCREPANCY,77.75371
1552.0,0,51,FROM_STORAGE,36987.395
1552.0,0,51,FROM_CONSTANT_HEAD,28599.672
1552.0,0,51,FROM_DRAINS,0.0
1552.0,0,51,FROM_RECHARGE,426756.16
1552.0,0,51,FROM_ZONE_0,0.0
1552.0,0,51,FROM_ZONE_1,0.0
1552.0,0,51,TOTAL_IN,492343.22
1552.0,0,51,TO_STORAGE,128649.13
1552.0,0,51,TO_CONSTANT_HEAD,0.0
1552.0,0,51,TO_DRAINS,86239.695
1552.0,0,51,TO_RECHARGE,0.0
1552.0,0,51,TO_ZONE_0,0.0
1552.0,0,51,TO_ZONE_1,0.0
1552.0,0,51,TOTAL_OUT,214888.83
1552.0,0,51,IN-OUT,277454.38
1552.0,0,51,PERCENT_DISCREPANCY,78.46205
1582.0,0,52,FROM_STORAGE,35525.395
1582.0,0,52,FROM_CONSTANT_HEAD,28303.678
1582.0,0,52,FROM_DRAINS,0.0
1582.0,0,52,FROM_RECHARGE,426756.16
1582.0,0,52,FROM_ZONE_0,0.0
1582.0,0,52,FROM_ZONE_1,0.0
1582.0,0,52,TOTAL_IN,490585.22
1582.0,0,52,TO_STORAGE,122234.79
1582.0,0,52,TO_CONSTANT_HEAD,0.0
1582.0,0,52,TO_DRAINS,90886.46
1582.0,0,52,TO_RECHARGE,0.0
1582.0,0,52,TO_ZONE_0,0.0
1582.0,0,52,TO_ZONE_1,0.0
1582.0,0,52,TOTAL_OUT,213121.25
1582.0,0,52,IN-OUT,277463.97
1582.0,0,52,PERCENT_DISCREPANCY,78.857864
1613.0,0,53,FROM_STORAGE,34416.66
1613.0,0,53,FROM_CONSTANT_HEAD,28094.639
1613.0,0,53,FROM_DRAINS,0.0
1613.0,0,53,FROM_RECHARGE,426756.16
1613.0,0,53,FROM_ZONE_0,0.0
1613.0,0,53,FROM_ZONE_1,0.0
1613.0,0,53,TOTAL_IN,489267.44
1613.0,0,53,TO_STORAGE,116465.96
1613.0,0,53,TO_CONSTANT_HEAD,0.0
1613.0,0,53,TO_DRAINS,95331.734
1613.0,0,53,TO_RECHARGE,0.0
1613.0,0,53,TO_ZONE_0,0.0
1613.0,0,53,TO_ZONE_1,0.0
1613.0,0,53,TOTAL_OUT,211797.69
1613.0,0,53,IN-OUT,277469.75
1613.0,0,53,PERCENT_DISCREPANCY,79.15663
1643.0,0,54,FROM_STORAGE,33564.484
1643.0,0,54,FROM_CONSTANT_HEAD,27943.963
1643.0,0,54,FROM_DRAINS,0.0
1643.0,0,54,FROM_RECHARGE,426756.16
1643.0,0,54,FROM_ZONE_0,0.0
1643.0,0,54,FROM_ZONE_1,0.0
1643.0,0,54,TOTAL_IN,488264.6
1643.0,0,54,TO_STORAGE,111335.38
1643.0,0,54,TO_CONSTANT_HEAD,0.0
1643.0,0,54,TO_DRAINS,99455.87
1643.0,0,54,TO_RECHARGE,0.0
1643.0,0,54,TO_ZONE_0,0.0
1643.0,0,54,TO_ZONE_1,0.0
1643.0,0,54,TOTAL_OUT,210791.25
1643.0,0,54,IN-OUT,277473.34
1643.0,0,54,PERCENT_DISCREPANCY,79.38517
1674.0,0,55,FROM_STORAGE,32883.145
1674.0,0,55,FROM_CONSTANT_HEAD,27820.373
1674.0,0,55,FROM_DRAINS,0.0
1674.0,0,55,FROM_RECHARGE,426756.16
1674.0,0,55,FROM_ZONE_0,0.0
1674.0,0,55,FROM_ZONE_1,0.0
1674.0,0,55,TOTAL_IN,487459.7
1674.0,0,55,TO_STORAGE,106494.47
1674.0,0,55,TO_CONSTANT_HEAD,0.0
1674.0,0,55,TO_DRAINS,103489.37
1674.0,0,55,TO_RECHARGE,0.0
1674.0,0,55,TO_ZONE_0,0.0
1674.0,0,55,TO_ZONE_1,0.0
1674.0,0,55,TOTAL_OUT,209983.84
1674.0,0,55,IN-OUT,277475.84
1674.0,0,55,PERCENT_DISCREPANCY,79.56941
1705.0,0,56,FROM_STORAGE,32284.25
1705.0,0,56,FROM_CONSTANT_HEAD,27716.527
1705.0,0,56,FROM_DRAINS,0.0
1705.0,0,56,FROM_RECHARGE,426756.16
1705.0,0,56,FROM_ZONE_0,0.0
1705.0,0,56,FROM_ZONE_1,0.0
1705.0,0,56,TOTAL_IN,486756.94
1705.0,0,56,TO_STORAGE,101899.49
1705.0,0,56,TO_CONSTANT_HEAD,0.0
1705.0,0,56,TO_DRAINS,107379.83
1705.0,0,56,TO_RECHARGE,0.0
1705.0,0,56,TO_ZONE_0,0.0
1705.0,0,56,TO_ZONE_1,0.0
1705.0,0,56,TOTAL_OUT,209279.31
1705.0,0,56,IN-OUT,277477.62
1705.0,0,56,PERCENT_DISCREPANCY,79.7308
1735.0,0,57,FROM_STORAGE,31770.455
1735.0,0,57,FROM_CONSTANT_HEAD,27628.428
1735.0,0,57,FROM_DRAINS,0.0
1735.0,0,57,FROM_RECHARGE,426756.16
1735.0,0,57,FROM_ZONE_0,0.0
1735.0,0,57,FROM_ZONE_1,0.0
1735.0,0,57,TOTAL_IN,486155.03
1735.0,0,57,TO_STORAGE,97741.34
1735.0,0,57,TO_CONSTANT_HEAD,0.0
1735.0,0,57,TO_DRAINS,110934.766
1735.0,0,57,TO_RECHARGE,0.0
1735.0,0,57,TO_ZONE_0,0.0
1735.0,0,57,TO_ZONE_1,0.0
1735.0,0,57,TOTAL_OUT,208676.11
1735.0,0,57,IN-OUT,277478.94
1735.0,0,57,PERCENT_DISCREPANCY,79.86946
1766.0,0,58,FROM_STORAGE,31300.783
1766.0,0,58,FROM_CONSTANT_HEAD,27546.924
1766.0,0,58,FROM_DRAINS,0.0
1766.0,0,58,FROM_RECHARGE,426756.16
1766.0,0,58,FROM_ZONE_0,0.0
1766.0,0,58,FROM_ZONE_1,0.0
1766.0,0,58,TOTAL_IN,485603.88
1766.0,0,58,TO_STORAGE,93585.86
1766.0,0,58,TO_CONSTANT_HEAD,0.0
1766.0,0,58,TO_DRAINS,114538.84
1766.0,0,58,TO_RECHARGE,0.0
1766.0,0,58,TO_ZONE_0,0.0
1766.0,0,58,TO_ZONE_1,0.0
1766.0,0,58,TOTAL_OUT,208124.7
1766.0,0,58,IN-OUT,277479.2
1766.0,0,58,PERCENT_DISCREPANCY,79.99647
1796.0,0,59,FROM_STORAGE,30893.727
1796.0,0,59,FROM_CONSTANT_HEAD,27475.42
1796.0,0,59,FROM_DRAINS,0.0
1796.0,0,59,FROM_RECHARGE,426756.16
1796.0,0,59,FROM_ZONE_0,0.0
1796.0,0,59,FROM_ZONE_1,0.0
1796.0,0,59,TOTAL_IN,485125.3
1796.0,0,59,TO_STORAGE,88548.18
1796.0,0,59,TO_CONSTANT_HEAD,0.0
1796.0,0,59,TO_DRAINS,119096.38
1796.0,0,59,TO_RECHARGE,0.0
1796.0,0,59,TO_ZONE_0,0.0
1796.0,0,59,TO_ZONE_1,0.0
1796.0,0,59,TOTAL_OUT,207644.56
1796.0,0,59,IN-OUT,277480.75
1796.0,0,59,PERCENT_DISCREPANCY,80.10763
1827.0,0,60,FROM_STORAGE,30519.97
1827.0,0,60,FROM_CONSTANT_HEAD,27409.006
1827.0,0,60,FROM_DRAINS,0.0
1827.0,0,60,FROM_RECHARGE,426756.16
1827.0,0,60,FROM_ZONE_0,0.0
1827.0,0,60,FROM_ZONE_1,0.0
1827.0,0,60,TOTAL_IN,484685.12
1827.0,0,60,TO_STORAGE,83899.734
1827.0,0,60,TO_CONSTANT_HEAD,0.0
1827.0,0,60,TO_DRAINS,123304.69
1827.0,0,60,TO_RECHARGE,0.0
1827.0,0,60,TO_ZONE_0,0.0
1827.0,0,60,TO_ZONE_1,0.0
1827.0,0,60,TOTAL_OUT,207204.42
1827.0,0,60,IN-OUT,277480.7
1827.0,0,60,PERCENT_DISCREPANCY,80.209526
1858.0,0,61,FROM_STORAGE,7225.711
1858.0,0,61,FROM_CONSTANT_HEAD,26826.865
1858.0,0,61,FROM_DRAINS,0.0
1858.0,0,61,FROM_RECHARGE,656339.06
1858.0,0,61,FROM_ZONE_0,0.0
1858.0,0,61,FROM_ZONE_1,0.0
1858.0,0,61,TOTAL_IN,690391.6
1858.0,0,61,TO_STORAGE,417879.5
1858.0,0,61,TO_CONSTANT_HEAD,0.0
1858.0,0,61,TO_DRAINS,143412.2
1858.0,0,61,TO_RECHARGE,0.0
1858.0,0,61,TO_ZONE_0,0.0
1858.0,0,61,TO_ZONE_1,0.0
1858.0,0,61,TOTAL_OUT,561291.7
1858.0,0,61,IN-OUT,129099.94
1858.0,0,61,PERCENT_DISCREPANCY,20.628212
1886.0,0,62,FROM_STORAGE,6048.4897
1886.0,0,62,FROM_CONSTANT_HEAD,26543.45
1886.0,0,62,FROM_DRAINS,0.0
1886.0,0,62,FROM_RECHARGE,656339.06
1886.0,0,62,FROM_ZONE_0,0.0
1886.0,0,62,FROM_ZONE_1,0.0
1886.0,0,62,TOTAL_IN,688931.0
1886.0,0,62,TO_STORAGE,401648.5
1886.0,0,62,TO_CONSTANT_HEAD,0.0
1886.0,0,62,TO_DRAINS,158182.92
1886.0,0,62,TO_RECHARGE,0.0
1886.0,0,62,TO_ZONE_0,0.0
1886.0,0,62,TO_ZONE_1,0.0
1886.0,0,62,TOTAL_OUT,559831.44
1886.0,0,62,IN-OUT,129099.56
1886.0,0,62,PERCENT_DISCREPANCY,20.6764
1917.0,0,63,FROM_STORAGE,5044.8184
1917.0,0,63,FROM_CONSTANT_HEAD,26336.238
1917.0,0,63,FROM_DRAINS,0.0
1917.0,0,63,FROM_RECHARGE,656339.06
1917.0,0,63,FROM_ZONE_0,0.0
1917.0,0,63,FROM_ZONE_1,0.0
1917.0,0,63,TOTAL_IN,687720.1
1917.0,0,63,TO_STORAGE,382585.38
1917.0,0,63,TO_CONSTANT_HEAD,0.0
1917.0,0,63,TO_DRAINS,176034.84
1917.0,0,63,TO_RECHARGE,0.0
1917.0,0,63,TO_ZONE_0,0.0
1917.0,0,63,TO_ZONE_1,0.0
1917.0,0,63,TOTAL_OUT,558620.25
1917.0,0,63,IN-OUT,129099.875
1917.0,0,63,PERCENT_DISCREPANCY,20.716633
1947.0,0,64,FROM_STORAGE,4304.237
1947.0,0,64,FROM_CONSTANT_HEAD,26186.777
1947.0,0,64,FROM_DRAINS,0.0
1947.0,0,64,FROM_RECHARGE,656339.06
1947.0,0,64,FROM_ZONE_0,0.0
1947.0,0,64,FROM_ZONE_1,0.0
1947.0,0,64,TOTAL_IN,686830.06
1947.0,0,64,TO_STORAGE,360976.16
1947.0,0,64,TO_CONSTANT_HEAD,0.0
1947.0,0,64,TO_DRAINS,196753.98
1947.0,0,64,TO_RECHARGE,0.0
1947.0,0,64,TO_ZONE_0,0.0
1947.0,0,64,TO_ZONE_1,0.0
1947.0,0,64,TOTAL_OUT,557730.1
1947.0,0,64,IN-OUT,129099.94
1947.0,0,64,PERCENT_DISCREPANCY,20.746275
1978.0,0,65,FROM_STORAGE,3683.2583
1978.0,0,65,FROM_CONSTANT_HEAD,26063.97
1978.0,0,65,FROM_DRAINS,0.0
1978.0,0,65,FROM_RECHARGE,656339.06
1978.0,0,65,FROM_ZONE_0,0.0
1978.0,0,65,FROM_ZONE_1,0.0
1978.0,0,65,TOTAL_IN,686086.3
1978.0,0,65,TO_STORAGE,340789.38
1978.0,0,65,TO_CONSTANT_HEAD,0.0
1978.0,0,65,TO_DRAINS,216196.95
1978.0,0,65,TO_RECHARGE,0.0
1978.0,0,65,TO_ZONE_0,0.0
1978.0,0,65,TO_ZONE_1,0.0
1978.0,0,65,TOTAL_OUT,556986.3
1978.0,0,65,IN-OUT,129100.0
1978.0,0,65,PERCENT_DISCREPANCY,20.77111
2008.0,0,66,FROM_STORAGE,3164.1082
2008.0,0,66,FROM_CONSTANT_HEAD,25964.23
2008.0,0,66,FROM_DRAINS,0.0
2008.0,0,66,FROM_RECHARGE,656339.06
2008.0,0,66,FROM_ZONE_0,0.0
2008.0,0,66,FROM_ZONE_1,0.0
2008.0,0,66,TOTAL_IN,685467.4
2008.0,0,66,TO_STORAGE,322737.62
2008.0,0,66,TO_CONSTANT_HEAD,0.0
2008.0,0,66,TO_DRAINS,233629.92
2008.0,0,66,TO_RECHARGE,0.0
2008.0,0,66,TO_ZONE_0,0.0
2008.0,0,66,TO_ZONE_1,0.0
2008.0,0,66,TOTAL_OUT,556367.56
2008.0,0,66,IN-OUT,129099.81
2008.0,0,66,PERCENT_DISCREPANCY,20.791782
2039.0,0,67,FROM_STORAGE,2694.0215
2039.0,0,67,FROM_CONSTANT_HEAD,25875.18
2039.0,0,67,FROM_DRAINS,0.0
2039.0,0,67,FROM_RECHARGE,656339.06
2039.0,0,67,FROM_ZONE_0,0.0
2039.0,0,67,FROM_ZONE_1,0.0
2039.0,0,67,TOTAL_IN,684908.25
2039.0,0,67,TO_STORAGE,306912.16
2039.0,0,67,TO_CONSTANT_HEAD,0.0
2039.0,0,67,TO_DRAINS,248896.44
2039.0,0,67,TO_RECHARGE,0.0
2039.0,0,67,TO_ZONE_0,0.0
2039.0,0,67,TO_ZONE_1,0.0
2039.0,0,67,TOTAL_OUT,555808.6
2039.0,0,67,IN-OUT,129099.625
2039.0,0,67,PERCENT_DISCREPANCY,20.810488
2070.0,0,68,FROM_STORAGE,2290.3848
2070.0,0,68,FROM_CONSTANT_HEAD,25796.41
2070.0,0,68,FROM_DRAINS,0.0
2070.0,0,68,FROM_RECHARGE,656339.06
2070.0,0,68,FROM_ZONE_0,0.0
2070.0,0,68,FROM_ZONE_1,0.0
2070.0,0,68,TOTAL_IN,684425.9
2070.0,0,68,TO_STORAGE,293351.9
2070.0,0,68,TO_CONSTANT_HEAD,0.0
2070.0,0,68,TO_DRAINS,261974.1
2070.0,0,68,TO_RECHARGE,0.0
2070.0,0,68,TO_ZONE_0,0.0
2070.0,0,68,TO_ZONE_1,0.0
2070.0,0,68,TOTAL_OUT,555326.0
2070.0,0,68,IN-OUT,129099.875
2070.0,0,68,PERCENT_DISCREPANCY,20.826729
2100.0,0,69,FROM_STORAGE,1945.9628
2100.0,0,69,FROM_CONSTANT_HEAD,25727.787
2100.0,0,69,FROM_DRAINS,0.0
2100.0,0,69,FROM_RECHARGE,656339.06
2100.0,0,69,FROM_ZONE_0,0.0
2100.0,0,69,FROM_ZONE_1,0.0
2100.0,0,69,TOTAL_IN,684012.8
2100.0,0,69,TO_STORAGE,282172.3
2100.0,0,69,TO_CONSTANT_HEAD,0.0
2100.0,0,69,TO_DRAINS,272740.62
2100.0,0,69,TO_RECHARGE,0.0
2100.0,0,69,TO_ZONE_0,0.0
2100.0,0,69,TO_ZONE_1,0.0
2100.0,0,69,TOTAL_OUT,554912.94
2100.0,0,69,IN-OUT,129099.875
2100.0,0,69,PERCENT_DISCREPANCY,20.840616
2131.0,0,70,FROM_STORAGE,1644.3431
2131.0,0,70,FROM_CONSTANT_HEAD,25663.6
2131.0,0,70,FROM_DRAINS,0.0
2131.0,0,70,FROM_RECHARGE,656339.06
2131.0,0,70,FROM_ZONE_0,0.0
2131.0,0,70,FROM_ZONE_1,0.0
2131.0,0,70,TOTAL_IN,683647.0
2131.0,0,70,TO_STORAGE,272042.66
2131.0,0,70,TO_CONSTANT_HEAD,0.0
2131.0,0,70,TO_DRAINS,282504.6
2131.0,0,70,TO_RECHARGE,0.0
2131.0,0,70,TO_ZONE_0,0.0
2131.0,0,70,TO_ZONE_1,0.0
2131.0,0,70,TOTAL_OUT,554547.25
2131.0,0,70,IN-OUT,129099.75
2131.0,0,70,PERCENT_DISCREPANCY,20.852907
2161.0,0,71,FROM_STORAGE,1404.4366
2161.0,0,71,FROM_CONSTANT_HEAD,25606.924
2161.0,0,71,FROM_DRAINS,0.0
2161.0,0,71,FROM_RECHARGE,656339.06
2161.0,0,71,FROM_ZONE_0,0.0
2161.0,0,71,FROM_ZONE_1,0.0
2161.0,0,71,TOTAL_IN,683350.44
2161.0,0,71,TO_STORAGE,263551.16
2161.0,0,71,TO_CONSTANT_HEAD,0.0
2161.0,0,71,TO_DRAINS,290699.34
2161.0,0,71,TO_RECHARGE,0.0
2161.0,0,71,TO_ZONE_0,0.0
2161.0,0,71,TO_ZONE_1,0.0
2161.0,0,71,TOTAL_OUT,554250.5
2161.0,0,71,IN-OUT,129099.94
2161.0,0,71,PERCENT_DISCREPANCY,20.862934
2192.0,0,72,FROM_STORAGE,1200.5225
2192.0,0,72,FROM_CONSTANT_HEAD,25553.484
2192.0,0,72,FROM_DRAINS,0.0
2192.0,0,72,FROM_RECHARGE,656339.06
2192.0,0,72,FROM_ZONE_0,0.0
2192.0,0,72,FROM_ZONE_1,0.0
2192.0,0,72,TOTAL_IN,683093.06
2192.0,0,72,TO_STORAGE,255634.97
